epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
1,5.29477,0.656,5.24034,1.4,5.8,-0.05443,3.846153846153846e-05,22.944,0.846|0.643,3.02|7.22,3345.4|784.7,4992.0|4992.0,312|104,0|0,0|2,63,19968,22.94
2,5.12323,2.083,4.9399,2.2,14.0,-0.18333,0.0040384615384615385,23.14,0.829|0.627,3.28|7.62,3347.6|826.1,4992.0|4992.0,312|104,0|0,0|2,65,19968,46.08
