epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
1,4.33579,4.832,3.85131,10.0,31.4,-0.48448,1.5384615384615384e-05,16.532,0.945|0.638,0.62|5.38,905.8|366.8,3120.0|3120.0,260|260,0|0,2|0,252,49920,16.53
2,3.5953,14.449,3.3663,14.6,47.2,-0.22901,0.004015384615384615,16.564,0.937|0.635,0.76|5.41,905.8|366.8,3120.0|3120.0,260|260,0|0,2|0,232,49920,33.1
