epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
42,0.1234,97.061,2.35036,54.62,77.21,2.22697,0.010627905195293134,101.237,0.963|0.608,2.94|38.13,3354.1|827.7,24960.0|24960.0,1560|520,0|0,2|2,261,99840,4381.61
43,0.10208,97.738,2.32434,55.44,77.49,2.22226,0.01020942419883357,101.741,0.957|0.612,3.51|37.93,3355.7|828.4,24960.0|24960.0,1560|520,0|0,2|2,263,99840,4483.35
44,0.08714,98.115,2.30452,55.11,77.65,2.21738,0.009790575801166431,101.26,0.962|0.606,3.06|38.37,3354.1|827.4,24960.0|24960.0,1560|520,0|0,2|2,260,99840,4584.61
45,0.06607,98.796,2.26721,56.12,78.23,2.20114,0.009372094804706866,102.651,0.948|0.632,4.43|35.76,3357.4|827.7,24960.0|24960.0,1560|520,0|0,2|2,273,99840,4687.26
46,0.05424,99.065,2.24961,55.86,78.13,2.19537,0.008954715367323467,101.653,0.962|0.606,2.92|38.55,3354.1|829.4,24960.0|24960.0,1560|520,0|0,2|2,261,99840,4788.92
47,0.04233,99.434,2.18688,56.69,78.49,2.14455,0.008539169714375886,102.284,0.955|0.623,3.71|36.76,3356.4|830.7,24960.0|24960.0,1560|520,0|0,2|2,270,99840,4891.2
48,0.03319,99.634,2.17258,57.24,78.46,2.13939,0.008126186854142752,101.897,0.957|0.626,3.46|36.33,3357.4|827.1,24960.0|24960.0,1560|520,0|0,2|2,271,99840,4993.1
49,0.02994,99.685,2.13956,57.66,78.74,2.10962,0.007716491298893442,101.293,0.963|0.606,2.89|38.42,3354.1|825.2,24960.0|24960.0,1560|520,0|0,2|2,260,99840,5094.39
50,0.02428,99.829,2.1058,57.63,79.26,2.08152,0.007310801793847343,101.423,0.963|0.608,2.91|38.26,3354.1|827.7,24960.0|24960.0,1560|520,0|0,2|2,262,99840,5195.81
51,0.02192,99.846,2.08841,57.82,79.22,2.06649,0.006909830056250526,104.116,0.936|0.669,5.77|31.85,3357.4|830.2,24960.0|24960.0,1560|520,0|0,2|2,296,99840,5299.93
52,0.01963,99.877,2.0756,58.25,79.15,2.05597,0.00651427952678185,101.54,0.962|0.607,2.97|38.33,3354.1|827.7,24960.0|24960.0,1560|520,0|0,2|2,260,99840,5401.47
53,0.01841,99.909,2.05832,57.87,78.95,2.03991,0.006124844135478971,102.463,0.952|0.622,4.09|36.79,3356.4|829.8,24960.0|24960.0,1560|520,0|0,2|2,271,99840,5503.93
54,0.01742,99.919,2.02343,58.43,79.47,2.00601,0.005742207084349273,101.567,0.962|0.606,2.99|38.53,3354.1|829.1,24960.0|24960.0,1560|520,0|0,2|2,261,99840,5605.5
55,0.01599,99.933,2.02465,58.65,79.34,2.00866,0.005367039648801385,101.503,0.961|0.604,3.06|38.76,3354.1|832.8,24960.0|24960.0,1560|520,0|0,2|2,260,99840,5707.0
56,0.01492,99.952,2.01255,58.22,79.52,1.99763,0.005000000000000003,101.227,0.963|0.606,2.88|38.36,3354.1|825.2,24960.0|24960.0,1560|520,0|0,2|2,260,99840,5808.23
57,0.01479,99.941,1.99486,58.62,79.54,1.98006,0.004641732050210031,101.634,0.961|0.605,3.09|38.64,3354.1|829.4,24960.0|24960.0,1560|520,0|0,2|2,260,99840,5909.86
58,0.01413,99.951,1.98497,58.71,79.69,1.97084,0.004292864323155684,101.537,0.962|0.606,2.91|38.51,3354.1|826.9,24960.0|24960.0,1560|520,0|0,2|2,260,99840,6011.4
59,0.01338,99.971,1.97926,58.55,79.81,1.96588,0.003954008851376252,101.537,0.961|0.609,3.04|38.24,3354.1|834.8,24960.0|24960.0,1560|520,0|0,2|2,261,99840,6112.94
60,0.01334,99.954,1.96838,58.75,79.96,1.95503,0.0036257601025131026,101.532,0.961|0.605,3.05|38.58,3354.1|827.7,24960.0|24960.0,1560|520,0|0,2|2,260,99840,6214.47
61,0.01295,99.961,1.95946,58.61,79.57,1.9465,0.003308693936411421,101.312,0.961|0.605,2.99|38.52,3357.4|826.4,24960.0|24960.0,1560|520,0|0,2|2,260,99840,6315.78
62,0.01298,99.967,1.96081,58.96,79.78,1.94783,0.0030033665948663445,101.646,0.962|0.605,3.02|38.65,3354.1|826.7,24960.0|24960.0,1560|520,0|0,2|2,261,99840,6417.43
63,0.01268,99.967,1.95928,59.12,79.85,1.9466,0.002710313725785887,101.476,0.962|0.606,2.98|38.43,3354.1|829.4,24960.0|24960.0,1560|520,0|0,2|2,260,99840,6518.9
64,0.0123,99.966,1.94524,59.03,80.03,1.93295,0.002430049443482437,101.494,0.962|0.604,2.95|38.72,3354.1|831.7,24960.0|24960.0,1560|520,0|0,2|2,261,99840,6620.4
65,0.01204,99.976,1.94852,58.83,79.94,1.93648,0.0021630654267416026,101.492,0.962|0.605,2.91|38.59,3354.1|827.7,24960.0|24960.0,1560|520,0|0,2|2,260,99840,6721.89
66,0.01229,99.968,1.93658,58.86,79.82,1.92429,0.0019098300562505265,101.399,0.963|0.608,2.91|38.20,3354.1|828.6,24960.0|24960.0,1560|520,0|0,2|2,261,99840,6823.29
67,0.01201,99.971,1.93945,59.0,79.82,1.92744,0.0016707875928990057,101.565,0.961|0.605,3.01|38.64,3357.4|826.6,24960.0|24960.0,1560|520,0|0,2|2,260,99840,6924.85
68,0.01177,99.973,1.93643,59.12,79.77,1.92466,0.0014463573983949341,101.511,0.961|0.606,3.04|38.54,3354.1|827.7,24960.0|24960.0,1560|520,0|0,2|2,260,99840,7026.36
69,0.01182,99.97,1.93267,58.93,79.86,1.92085,0.0012369331995613663,101.523,0.963|0.605,2.81|38.54,3354.1|827.8,24960.0|24960.0,1560|520,0|0,2|2,260,99840,7127.89
70,0.01174,99.968,1.93316,59.08,79.83,1.92141,0.001042882397605871,101.295,0.962|0.606,2.92|38.42,3354.1|825.2,24960.0|24960.0,1560|520,0|0,2|2,261,99840,7229.18
71,0.0116,99.969,1.93122,59.13,79.87,1.91961,0.0008645454235739902,102.04,0.955|0.619,3.68|37.10,3357.4|829.6,24960.0|24960.0,1560|520,0|0,2|2,269,99840,7331.22
72,0.0115,99.975,1.93371,59.18,79.89,1.92222,0.0007022351411174866,101.437,0.961|0.605,3.14|38.56,3354.1|827.0,24960.0|24960.0,1560|520,0|0,2|2,261,99840,7432.66
73,0.01147,99.979,1.9279,59.15,79.88,1.91643,0.00055623629762519,105.09,0.930|0.692,6.65|29.04,3357.4|829.9,24960.0|24960.0,1560|520,0|0,2|2,314,99840,7537.75
74,0.01146,99.976,1.92726,59.08,80.0,1.9158,0.0004268050246793276,101.512,0.962|0.606,2.97|38.45,3354.1|829.4,24960.0|24960.0,1560|520,0|0,2|2,260,99840,7639.26
75,0.01138,99.979,1.92504,59.07,79.92,1.91366,0.00031416838871368925,101.521,0.961|0.607,3.00|38.40,3354.1|827.7,24960.0|24960.0,1560|520,0|0,2|2,261,99840,7740.78
76,0.01134,99.978,1.92521,59.08,79.95,1.91387,0.0002185239926619431,101.577,0.962|0.606,3.02|38.56,3354.1|828.5,24960.0|24960.0,1560|520,0|0,2|2,261,99840,7842.36
77,0.01129,99.983,1.92563,59.07,79.88,1.91434,0.00014003962929495128,101.508,0.962|0.606,2.88|38.50,3354.1|829.7,24960.0|24960.0,1560|520,0|0,2|2,260,99840,7943.87
78,0.01124,99.971,1.92693,58.94,79.96,1.91568,7.885298685522235e-05,101.518,0.962|0.605,2.91|38.58,3354.1|832.2,24960.0|24960.0,1560|520,0|0,2|2,260,99840,8045.39
79,0.01144,99.971,1.927,59.15,80.18,1.91557,3.5071407504956296e-05,101.304,0.961|0.608,3.04|38.28,3354.1|826.7,24960.0|24960.0,1560|520,0|0,2|2,260,99840,8146.69
80,0.01127,99.975,1.92709,59.05,79.93,1.91582,8.771699011416168e-06,101.282,0.962|0.607,2.99|38.30,3354.1|829.9,24960.0|24960.0,1560|520,0|0,2|2,261,99840,8247.97
