epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
102,0.05338,98.606,1.38649,69.53,89.85,1.33311,0.015844017618226933,19.06,0.903|0.949,1.60|0.16,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,1948.36
103,0.04604,98.848,1.41933,69.17,89.98,1.3733,0.01537442775759455,19.086,0.911|0.947,1.47|0.18,532.9|440.9,3120.0|3120.0,780|260,776|776,0|2,258,49920,1967.44
104,0.03835,99.137,1.40096,69.62,89.88,1.36261,0.014908792000520142,18.997,0.916|0.951,1.37|0.11,532.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,1986.44
105,0.03432,99.245,1.35765,70.04,90.22,1.32334,0.014447301626229203,19.106,0.909|0.947,1.50|0.21,532.9|441.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,2005.55
106,0.03134,99.285,1.3277,70.05,89.94,1.29636,0.01399014621105914,19.072,0.909|0.948,1.50|0.21,536.9|439.8,3120.0|3120.0,780|260,774|774,0|2,256,49920,2024.62
107,0.02951,99.339,1.35707,70.57,90.11,1.32756,0.013537513550582853,19.071,0.912|0.950,1.43|0.15,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2043.69
108,0.02572,99.481,1.332,70.71,90.28,1.30628,0.01308958958246388,19.392,0.912|0.941,1.43|0.20,536.9|440.8,3120.0|3120.0,780|260,775|775,0|2,257,49920,2063.08
109,0.0189,99.677,1.30219,71.35,90.45,1.28329,0.01264655831007486,19.217,0.913|0.943,1.41|0.18,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2082.3
110,0.01745,99.685,1.30372,71.08,90.66,1.28627,0.012208601726910446,19.299,0.915|0.940,1.38|0.20,532.9|441.6,3120.0|3120.0,780|260,775|775,0|2,257,49920,2101.6
111,0.01366,99.784,1.27944,71.44,90.82,1.26578,0.011775899741825947,19.36,0.910|0.938,1.48|0.25,536.9|446.7,3120.0|3120.0,780|260,773|773,0|2,256,49920,2120.96
112,0.01307,99.798,1.26735,71.6,91.02,1.25429,0.011348630105132252,19.274,0.906|0.945,1.55|0.18,536.9|441.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,2140.23
113,0.01187,99.828,1.25396,71.97,91.04,1.24209,0.010926968335577564,19.275,0.911|0.947,1.47|0.11,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2159.51
114,0.01,99.858,1.2508,71.96,91.05,1.2408,0.010511087648245758,19.275,0.910|0.943,1.48|0.18,532.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2178.78
115,0.01017,99.842,1.2413,71.89,90.85,1.23113,0.010101158883401077,19.222,0.903|0.945,1.62|0.17,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2198.0
116,0.00846,99.896,1.22348,72.04,91.06,1.21501,0.009697350436308427,19.353,0.909|0.944,1.51|0.15,532.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2217.36
117,0.00858,99.912,1.2111,72.64,91.06,1.20252,0.009299828188058013,19.312,0.910|0.943,1.49|0.16,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2236.67
118,0.00722,99.926,1.1988,72.55,91.42,1.19158,0.008908755437422792,19.3,0.905|0.945,1.58|0.11,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2255.97
119,0.00734,99.918,1.20361,73.04,91.27,1.19627,0.008524292833776707,19.305,0.914|0.941,1.42|0.23,532.9|441.5,3120.0|3120.0,780|260,774|774,0|2,256,49920,2275.27
120,0.00693,99.936,1.1846,72.78,91.4,1.17768,0.008146598311101316,19.242,0.907|0.941,1.54|0.19,536.9|440.7,3120.0|3120.0,780|260,775|775,0|2,256,49920,2294.51
121,0.00664,99.932,1.18592,72.87,91.51,1.17928,0.007775827023107834,19.247,0.910|0.942,1.48|0.22,536.9|442.1,3120.0|3120.0,780|260,775|775,0|2,257,49920,2313.76
122,0.00664,99.936,1.18273,72.93,91.48,1.17609,0.007412131279501297,19.235,0.911|0.945,1.46|0.15,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,258,49920,2333.0
123,0.00657,99.928,1.16825,73.02,91.58,1.16168,0.007055660483413029,19.249,0.912|0.944,1.45|0.15,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2352.25
124,0.00594,99.954,1.16737,73.39,91.73,1.16143,0.006706561070027109,19.276,0.912|0.942,1.44|0.19,536.9|441.5,3120.0|3120.0,780|260,775|775,0|2,257,49920,2371.52
125,0.0065,99.934,1.16418,73.17,91.49,1.15768,0.00636497644642601,19.269,0.907|0.945,1.53|0.13,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,258,49920,2390.79
126,0.00642,99.928,1.16513,73.01,91.66,1.15871,0.006031046932680229,19.217,0.911|0.943,1.46|0.17,536.9|442.5,3120.0|3120.0,780|260,775|775,0|2,257,49920,2410.01
