epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
1,4.33359,4.842,3.86685,11.6,30.0,-0.46674,1.5384615384615384e-05,69.224,0.219|0.228,53.86|52.89,905.8|367.8,3120.0|3120.0,260|260,0|0,2|0,130,49920,69.22
2,3.60649,14.107,3.48886,16.0,44.2,-0.11762,0.004015384615384615,69.288,0.219|0.229,53.87|52.88,905.8|367.8,3120.0|3120.0,260|260,0|0,2|0,130,49920,138.51
