epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
82,0.1909,94.016,1.75267,62.54,86.02,1.56177,0.025759945654923573,14.955,0.978|0.739,0.06|3.45,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,258,49920,1222.11
83,0.17629,94.541,1.59013,64.76,87.68,1.41384,0.025253349909640278,14.859,0.979|0.742,0.09|3.40,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1236.97
84,0.16761,94.788,1.71486,62.18,86.64,1.54724,0.024746650090359732,14.765,0.978|0.760,0.08|3.10,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1251.74
85,0.16515,94.93,1.62311,63.79,87.08,1.45796,0.024240054345076437,14.88,0.979|0.744,0.07|3.34,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1266.62
86,0.14825,95.427,1.6546,64.59,87.2,1.50635,0.023733770779032187,15.637,0.954|0.779,0.43|3.01,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,253,49920,1282.25
87,0.15669,95.142,1.6031,65.56,87.67,1.44641,0.023228007369228178,15.333,0.980|0.725,0.07|3.76,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1297.59
88,0.14421,95.549,1.63287,64.57,87.15,1.48866,0.02272297187898984,15.259,0.979|0.727,0.07|3.71,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1312.84
89,0.12521,96.174,1.56707,65.17,87.62,1.44186,0.022218871772619414,15.357,0.978|0.718,0.09|3.90,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,1328.2
90,0.11201,96.617,1.66014,64.24,86.81,1.54813,0.02171591413017134,15.347,0.978|0.731,0.10|3.69,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,256,49920,1343.55
91,0.10404,96.879,1.56297,66.01,88.26,1.45893,0.021214305562385592,15.173,0.972|0.740,0.17|3.50,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,256,49920,1358.72
