epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
1,4.33719,4.856,3.86268,9.0,31.6,-0.4745,1.5384615384615384e-05,16.814,0.779|0.615,3.43|5.99,905.8|367.8,3120.0|3120.0,260|260,0|0,2|0,142,49920,16.81
2,3.606,14.279,3.38306,16.4,45.4,-0.22294,0.004015384615384615,16.977,0.838|0.590,2.44|6.51,905.8|367.8,3120.0|3120.0,260|260,0|0,2|0,125,49920,33.79
