epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
39,0.33298,89.489,1.54714,62.48,87.42,1.21415,0.017845320505834174,17.892,0.932|0.875,0.83|0.94,864.1|440.4,3120.0|3120.0,780|260,0|0,2|2,75,49920,697.03
40,0.31198,90.04,1.52544,63.57,87.92,1.21346,0.01771803611831762,18.043,0.935|0.875,0.77|0.99,864.1|441.2,3120.0|3120.0,780|260,0|0,2|2,70,49920,715.07
41,0.29153,90.725,1.62862,62.77,86.8,1.33709,0.01758758122692791,17.845,0.936|0.877,0.76|0.95,864.1|441.6,3120.0|3120.0,780|260,0|0,2|2,67,49920,732.92
42,0.29236,90.729,1.53806,64.07,88.1,1.24569,0.0174540094214296,17.91,0.931|0.879,0.85|0.87,864.4|440.2,3120.0|3120.0,780|260,0|0,2|2,41,49920,750.83
43,0.28254,91.034,1.55889,63.54,87.45,1.27635,0.017317375571989157,17.988,0.932|0.879,0.85|0.91,864.9|439.9,3120.0|3120.0,780|260,0|0,2|2,60,49920,768.82
44,0.26122,91.819,1.6419,62.6,86.81,1.38068,0.01717773580663479,17.677,0.935|0.884,0.76|0.81,863.6|440.0,3120.0|3120.0,780|260,0|0,2|2,73,49920,786.49
45,0.24836,92.228,1.60191,63.66,87.64,1.35356,0.01703514748819948,17.894,0.938|0.875,0.73|0.97,864.4|442.6,3120.0|3120.0,780|260,0|0,2|2,78,49920,804.39
46,0.24069,92.434,1.61371,63.62,86.84,1.37302,0.016889669190756868,17.686,0.928|0.887,0.88|0.74,864.1|439.8,3120.0|3120.0,780|260,0|0,2|2,69,49920,822.07
47,0.24087,92.478,1.61716,63.42,86.86,1.37629,0.016741360675559473,17.689,0.931|0.885,0.80|0.76,864.1|440.8,3120.0|3120.0,780|260,0|0,2|2,65,49920,839.76
48,0.21924,93.367,1.55968,64.51,87.94,1.34044,0.01659028286648932,17.775,0.935|0.882,0.77|0.83,863.9|440.3,3120.0|3120.0,780|260,0|0,2|2,71,49920,857.54
49,0.19858,93.844,1.57163,64.35,87.93,1.37305,0.016436497825030885,17.731,0.934|0.884,0.79|0.80,863.9|440.2,3120.0|3120.0,780|260,0|0,2|2,78,49920,875.27
50,0.21487,93.329,1.59763,64.26,87.67,1.38275,0.016280068724776796,17.77,0.930|0.881,0.84|0.87,865.4|441.0,3120.0|3120.0,780|260,0|0,2|2,66,49920,893.04
51,0.21602,93.243,1.60823,63.71,87.48,1.39221,0.016121059825476628,18.667,0.844|0.921,2.57|0.28,863.4|440.4,3120.0|3120.0,780|260,0|0,2|2,21,49920,911.7
52,0.1736,94.69,1.63726,63.64,87.0,1.46366,0.015959536446639572,18.121,0.904|0.890,1.37|0.68,866.4|439.9,3120.0|3120.0,780|260,0|0,2|2,59,49920,929.83
53,0.16647,95.0,1.60051,64.79,87.64,1.43404,0.0157955649407017,17.885,0.933|0.871,0.80|1.02,863.9|440.5,3120.0|3120.0,780|260,0|0,2|2,67,49920,947.71
54,0.15266,95.457,1.68502,63.52,86.62,1.53236,0.015629212665768978,18.233,0.864|0.917,2.13|0.31,863.6|440.8,3120.0|3120.0,780|260,0|0,2|2,50,49920,965.94
55,0.15937,95.172,1.60226,64.7,87.38,1.44288,0.015460547957947103,17.739,0.930|0.882,0.88|0.84,865.4|441.3,3120.0|3120.0,780|260,0|0,2|2,71,49920,983.68
56,0.17972,94.539,1.60626,64.27,87.39,1.42655,0.015289640103269624,18.119,0.887|0.910,1.68|0.41,864.2|443.4,3120.0|3120.0,780|260,0|0,2|2,61,49920,1001.8
57,0.15973,95.168,1.67918,63.14,86.75,1.51945,0.015116559309235824,17.633,0.931|0.887,0.79|0.73,863.6|440.0,3120.0|3120.0,780|260,0|0,2|2,63,49920,1019.43
58,0.15192,95.439,1.5612,65.57,88.16,1.40928,0.014941376675970057,17.928,0.933|0.878,0.81|0.87,863.9|440.2,3120.0|3120.0,780|260,0|0,2|2,58,49920,1037.36
59,0.14029,95.791,1.566,65.44,87.81,1.42572,0.01476416416701445,17.844,0.934|0.877,0.79|0.94,864.4|441.7,3120.0|3120.0,780|260,0|0,2|2,69,49920,1055.21
60,0.13167,96.124,1.53927,66.16,88.04,1.4076,0.014584994579766863,18.248,0.865|0.919,2.09|0.27,862.4|441.1,3120.0|3120.0,780|260,0|0,2|2,36,49920,1073.45
61,0.12356,96.388,1.62153,65.31,87.51,1.49798,0.014403941515576344,17.931,0.908|0.911,1.27|0.31,864.1|439.7,3120.0|3120.0,780|260,0|0,2|2,66,49920,1091.39
62,0.11267,96.793,1.64523,64.44,87.31,1.53256,0.01422107934950832,17.635,0.936|0.889,0.76|0.68,864.1|440.2,3120.0|3120.0,780|260,0|0,2|2,41,49920,1109.02
63,0.1027,97.075,1.54904,65.66,88.21,1.44634,0.014036483199791948,18.096,0.882|0.913,1.74|0.36,862.4|441.9,3120.0|3120.0,780|260,0|0,2|2,63,49920,1127.12
64,0.10748,96.923,1.57675,65.54,88.03,1.46927,0.013850228896962177,18.304,0.861|0.920,2.18|0.30,863.9|440.5,3120.0|3120.0,780|260,0|0,2|2,50,49920,1145.42
65,0.0894,97.602,1.54678,66.28,88.15,1.45738,0.013662392952709228,18.511,0.837|0.925,2.67|0.20,863.6|440.8,3120.0|3120.0,780|260,0|0,2|2,35,49920,1163.93
66,0.09065,97.408,1.66295,64.09,86.79,1.5723,0.013473052528448201,17.883,0.893|0.912,1.52|0.34,863.6|440.3,3120.0|3120.0,780|260,0|0,2|2,63,49920,1181.81
67,0.09117,97.43,1.59558,65.24,87.4,1.50442,0.013282285403621863,17.597,0.933|0.885,0.78|0.79,862.6|440.4,3120.0|3120.0,780|260,0|0,2|2,77,49920,1199.41
68,0.08655,97.65,1.52884,66.43,88.31,1.44229,0.013090169943749475,17.675,0.940|0.882,0.68|0.88,863.6|440.0,3120.0|3120.0,780|260,0|0,2|2,80,49920,1217.09
69,0.07645,97.975,1.51353,66.88,88.88,1.43709,0.012896785068234924,17.735,0.928|0.880,0.90|0.85,864.1|440.5,3120.0|3120.0,780|260,0|0,2|2,60,49920,1234.82
70,0.07808,97.949,1.53423,66.22,88.5,1.45615,0.012702210217947287,18.045,0.886|0.917,1.69|0.28,863.4|440.5,3120.0|3120.0,780|260,0|0,2|2,43,49920,1252.87
71,0.0622,98.446,1.51965,66.71,88.7,1.45745,0.012506525322587206,17.674,0.927|0.882,0.90|0.84,864.6|441.4,3120.0|3120.0,780|260,0|0,2|2,60,49920,1270.54
72,0.0702,98.219,1.49349,67.8,89.02,1.42329,0.012309810767852434,17.618,0.928|0.880,0.88|0.83,863.6|441.4,3120.0|3120.0,780|260,0|0,2|2,68,49920,1288.16
73,0.05679,98.576,1.50136,67.09,88.59,1.44457,0.012112147362416075,17.746,0.933|0.879,0.79|0.85,863.9|440.4,3120.0|3120.0,780|260,0|0,2|2,74,49920,1305.9
74,0.05483,98.65,1.49706,67.65,88.75,1.44223,0.011913616304731063,17.666,0.935|0.881,0.77|0.88,864.0|440.8,3120.0|3120.0,780|260,0|0,2|2,90,49920,1323.57
75,0.05319,98.644,1.47489,67.5,89.06,1.42171,0.011714299149674536,17.718,0.930|0.882,0.85|0.84,863.6|440.9,3120.0|3120.0,780|260,0|0,2|2,79,49920,1341.29
76,0.05792,98.516,1.49302,67.4,88.85,1.4351,0.011514277775045767,17.817,0.928|0.879,0.90|0.90,864.1|442.0,3120.0|3120.0,780|260,0|0,2|2,65,49920,1359.11
77,0.04325,99.024,1.46871,67.64,88.81,1.42547,0.011313634347931464,17.66,0.925|0.886,0.95|0.73,865.6|440.7,3120.0|3120.0,780|260,0|0,2|2,69,49920,1376.77
78,0.03788,99.189,1.4404,68.04,89.15,1.40253,0.011112451290952237,17.589,0.931|0.888,0.84|0.74,864.6|441.1,3120.0|3120.0,780|260,0|0,2|2,67,49920,1394.35
79,0.03344,99.279,1.43604,68.37,89.61,1.4026,0.010910811248404064,17.773,0.935|0.879,0.77|0.89,863.6|440.8,3120.0|3120.0,780|260,0|0,2|2,74,49920,1412.13
80,0.03408,99.295,1.4461,68.19,89.16,1.41202,0.01070879705230873,17.83,0.930|0.879,0.87|0.88,863.4|440.0,3120.0|3120.0,780|260,0|0,2|2,55,49920,1429.96
81,0.02957,99.431,1.42018,68.74,89.34,1.39061,0.010506491688387128,17.523,0.932|0.887,0.80|0.69,864.1|439.6,3120.0|3120.0,780|260,0|0,2|2,65,49920,1447.48
82,0.02673,99.465,1.40112,68.99,89.6,1.37438,0.010303978261969429,17.576,0.937|0.888,0.72|0.71,863.6|440.2,3120.0|3120.0,780|260,0|0,2|2,46,49920,1465.06
83,0.02538,99.511,1.38994,69.46,89.84,1.36456,0.01010133996385611,17.8,0.903|0.898,1.34|0.55,863.9|441.4,3120.0|3120.0,780|260,0|0,2|2,57,49920,1482.86
84,0.01953,99.661,1.37893,69.66,89.93,1.3594,0.009898660036143894,17.656,0.934|0.876,0.78|0.98,863.9|440.6,3120.0|3120.0,780|260,0|0,2|2,79,49920,1500.51
85,0.01828,99.698,1.37032,69.59,90.02,1.35204,0.009696021738030575,17.579,0.936|0.883,0.74|0.78,864.1|439.7,3120.0|3120.0,780|260,0|0,2|2,89,49920,1518.09
86,0.01566,99.79,1.3752,69.38,90.1,1.35954,0.009493508311612874,17.874,0.934|0.870,0.80|1.07,863.6|440.1,3120.0|3120.0,780|260,0|0,2|2,37,49920,1535.96
87,0.01571,99.742,1.36022,69.35,89.9,1.34451,0.009291202947691271,17.679,0.934|0.876,0.79|0.93,862.6|442.1,3120.0|3120.0,780|260,0|0,2|2,69,49920,1553.64
88,0.01586,99.726,1.35295,69.42,89.95,1.33709,0.009089188751595936,17.61,0.932|0.891,0.81|0.64,864.1|441.5,3120.0|3120.0,780|260,0|0,2|2,88,49920,1571.25
89,0.01385,99.76,1.33882,69.91,90.18,1.32497,0.008887548709047765,17.675,0.932|0.884,0.82|0.75,863.9|439.7,3120.0|3120.0,780|260,0|0,2|2,68,49920,1588.93
90,0.0119,99.848,1.33127,70.29,89.95,1.31937,0.008686365652068536,17.964,0.881|0.919,1.79|0.28,863.9|441.1,3120.0|3120.0,780|260,0|0,2|2,56,49920,1606.89
91,0.01265,99.822,1.31357,69.95,90.25,1.30092,0.008485722224954237,17.644,0.935|0.879,0.77|0.87,864.9|440.1,3120.0|3120.0,780|260,0|0,2|2,78,49920,1624.54
92,0.01307,99.824,1.30173,70.07,90.24,1.28866,0.008285700850325466,17.83,0.897|0.906,1.47|0.40,864.1|440.5,3120.0|3120.0,780|260,0|0,2|2,47,49920,1642.37
93,0.01018,99.876,1.29842,70.71,90.28,1.28824,0.008086383695268937,18.183,0.877|0.920,1.86|0.24,863.6|441.7,3120.0|3120.0,780|260,0|0,2|2,30,49920,1660.55
94,0.00902,99.89,1.28067,70.68,90.46,1.27166,0.007887852637583927,17.787,0.937|0.879,0.73|0.86,863.6|440.0,3120.0|3120.0,780|260,0|0,2|2,83,49920,1678.34
95,0.00923,99.91,1.29001,70.4,90.47,1.28077,0.007690189232147566,17.61,0.936|0.881,0.76|0.82,863.9|440.3,3120.0|3120.0,780|260,0|0,2|2,87,49920,1695.95
96,0.009,99.888,1.26704,70.69,90.46,1.25804,0.007493474677412793,17.521,0.937|0.884,0.73|0.79,863.9|442.9,3120.0|3120.0,780|260,0|0,2|2,80,49920,1713.47
97,0.00775,99.924,1.26867,70.59,90.66,1.26092,0.007297789782052716,17.833,0.892|0.904,1.52|0.41,865.4|441.2,3120.0|3120.0,780|260,0|0,2|2,42,49920,1731.3
98,0.00781,99.918,1.28083,70.49,90.41,1.27301,0.007103214931765079,17.917,0.889|0.914,1.60|0.30,865.1|441.3,3120.0|3120.0,780|260,0|0,2|2,46,49920,1749.22
99,0.00844,99.912,1.2562,70.92,90.4,1.24777,0.006909830056250526,17.623,0.930|0.888,0.83|0.71,865.1|441.0,3120.0|3120.0,780|260,0|0,2|2,69,49920,1766.84
100,0.00744,99.936,1.24739,70.68,90.68,1.23995,0.0067177145963781375,17.52,0.935|0.890,0.76|0.66,864.1|440.9,3120.0|3120.0,780|260,0|0,2|2,67,49920,1784.36
101,0.00788,99.912,1.24891,70.62,90.62,1.24103,0.0065269474715517984,17.583,0.934|0.887,0.78|0.76,863.9|440.5,3120.0|3120.0,780|260,0|0,2|2,71,49920,1801.94
102,0.00743,99.928,1.24366,70.84,90.47,1.23623,0.006337607047290773,17.463,0.940|0.888,0.64|0.76,864.1|440.6,3120.0|3120.0,780|260,0|0,2|2,88,49920,1819.41
103,0.00707,99.94,1.24394,71.04,90.55,1.23688,0.00614977110303782,17.726,0.929|0.878,0.84|0.87,864.9|441.7,3120.0|3120.0,780|260,0|0,2|2,69,49920,1837.13
104,0.00672,99.926,1.23851,71.04,90.6,1.23179,0.005963516800208056,18.113,0.886|0.905,1.70|0.50,864.9|440.2,3120.0|3120.0,780|260,0|0,2|2,53,49920,1855.25
105,0.00665,99.938,1.23243,71.4,90.69,1.22579,0.005778920650491681,17.791,0.917|0.900,1.08|0.52,864.6|441.4,3120.0|3120.0,780|260,0|0,2|2,74,49920,1873.04
106,0.00655,99.936,1.22539,71.38,90.72,1.21884,0.005596058484423656,17.678,0.933|0.880,0.80|0.90,863.6|439.2,3120.0|3120.0,780|260,0|0,2|2,72,49920,1890.71
107,0.00605,99.952,1.22289,71.2,90.78,1.21684,0.005415005420233141,17.524,0.934|0.890,0.76|0.71,863.6|439.3,3120.0|3120.0,780|260,0|0,2|2,85,49920,1908.24
108,0.00647,99.936,1.22499,71.05,90.65,1.21852,0.0052358358329855515,17.6,0.933|0.882,0.82|0.82,863.9|441.5,3120.0|3120.0,780|260,0|0,2|2,61,49920,1925.84
109,0.00668,99.938,1.22491,71.14,90.57,1.21823,0.005058623324029944,17.652,0.897|0.910,1.43|0.37,865.4|440.9,3120.0|3120.0,780|260,0|0,2|2,40,49920,1943.49
110,0.0065,99.936,1.21426,71.32,90.63,1.20776,0.004883440690764178,17.619,0.933|0.881,0.81|0.83,864.1|440.2,3120.0|3120.0,780|260,0|0,2|2,60,49920,1961.11
111,0.00629,99.942,1.20812,71.36,90.81,1.20183,0.004710359896730378,17.578,0.937|0.884,0.74|0.80,864.4|439.6,3120.0|3120.0,780|260,0|0,2|2,73,49920,1978.69
112,0.00594,99.952,1.20802,71.47,90.85,1.20208,0.0045394520420529005,17.423,0.932|0.897,0.80|0.53,863.6|441.7,3120.0|3120.0,780|260,0|0,2|2,80,49920,1996.11
113,0.00555,99.956,1.20472,71.44,90.86,1.19917,0.004370787334231026,17.545,0.930|0.883,0.85|0.79,864.1|440.7,3120.0|3120.0,780|260,0|0,2|2,79,49920,2013.66
114,0.00569,99.958,1.21225,71.56,90.87,1.20656,0.004204435059298303,18.798,0.828|0.926,2.89|0.21,863.1|440.8,3120.0|3120.0,780|260,0|0,2|2,35,49920,2032.45
115,0.00587,99.958,1.20877,71.37,90.76,1.2029,0.004040463553360431,17.693,0.934|0.884,0.78|0.79,863.9|440.7,3120.0|3120.0,780|260,0|0,2|2,75,49920,2050.15
116,0.00571,99.96,1.20315,71.52,90.97,1.19745,0.003878940174523371,17.677,0.940|0.886,0.70|0.73,864.6|440.9,3120.0|3120.0,780|260,0|0,2|2,65,49920,2067.82
117,0.0056,99.966,1.19862,71.46,90.69,1.19301,0.003719931275223205,18.047,0.884|0.908,1.73|0.48,864.9|440.8,3120.0|3120.0,780|260,0|0,2|2,58,49920,2085.87
118,0.00573,99.956,1.19195,71.64,90.72,1.18622,0.0035635021749691165,17.864,0.891|0.909,1.58|0.34,863.9|440.2,3120.0|3120.0,780|260,0|0,2|2,75,49920,2103.74
119,0.00573,99.952,1.19411,71.71,90.91,1.18838,0.0034097171335106826,17.746,0.897|0.917,1.42|0.22,863.4|441.0,3120.0|3120.0,780|260,0|0,2|2,44,49920,2121.48
