epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
1,5.29587,0.696,5.23565,2.2,6.4,-0.06022,3.846153846153846e-05,63.462,0.337|0.213,41.77|49.15,3529.7|921.8,4992.0|4992.0,104|104,0|0,2|2,56,19968,63.46
2,5.12169,2.068,5.66432,1.6,8.6,0.54263,0.0040384615384615385,63.923,0.335|0.213,42.23|49.54,3529.7|922.6,4992.0|4992.0,104|104,0|0,2|2,61,19968,127.39
